	control_sample_28
SFRP4	1.927881693
EPDR1	5.783645079
STARD3NL	218.8145722
TARP	67.47585925
TRG-AS1	145.5550678
AMPH	40.48551555
FAM183B	1
VPS41	968.7605507
POU6F2	1
POU6F2-AS1	1
YAE1D1	21.20669862
RALA	105.0695523
LINC00265	22.17063947
CDK13	954.301438
MPLKIP	60.72827333
SUGCT	5.783645079
LINC01450	1
LINC01449	1
INHBA	3.855763386
INHBA-AS1	1
GLI3	1
LINC01448	1.927881693
C7orf25	103.1416706
PSMA2	208.2112228
MRPL32	86.75467618
HECW1	1.927881693
MIR3943	1
LOC100506895	1
STK17A	1244.447633
COA1	372.0811667
BLVRA	133.9877777
MRPS24	1
URGCP	115.6729016
UBE2D4	18.31487608
POLR2J4	64.58403671
SPDYE1	12.531231
RASA4CP	8.675467618
LINC00957	15.42305354
DBNL	1047.8037
MIR6837	4.819704232
PGAM2	117.6007833
POLM	70.36768179
AEBP1	5.783645079
POLD2	27.95428455
MYL7	1
GCK	1
YKT6	218.8145722
CAMK2B	1
NUDCD3	369.1893442
NPC1L1	3.855763386
DDX56	227.4900398
TMED4	547.5184008
OGDH	240.0212708
ZMIZ2	65.54797756
PPIA	1333.130191
H2AFV	691.1455869
PURB	953.3374972
MYO1G	840.5564181
SNHG15	76.15132687
SNORA9	6.747585925
CCM2	593.7875614
NACAD	1.927881693
TBRG4	164.8338847
SNORA5A	6.747585925
SNORA5C	53.01674656
SNORA5B	1
RAMP3	3.855763386
ADCY1	9.639408465
SEPT7P2	65.54797756
IGFBP1	1
IGFBP3	13.49517185
TNS3	240.9852116
LINC01447	1
C7orf65	1
LINC00525	1
PKD1L1	5.783645079
C7orf69	1
HUS1	117.6007833
SUN3	1
C7orf57	1.927881693
UPP1	178.3290566
ABCA13	262.1919102
CDC14C	1
VWC2	1
ZPBP	1
C7orf72	1
IKZF1	1976.078735
FIGNL1	109.8892565
DDC	1
DDC-AS1	1
GRB10	58.80039164
COBL	1
POM121L12	1
LINC01446	1.927881693
HPVC1	2.891822539
LINC01445	1
VSTM2A	1
VSTM2A-OT1	1
SEC61G	82.8989128
LOC100996654	1
EGFR	1
EGFR-AS1	1
ELDR	1
LANCL2	89.64649872
VOPP1	231.3458032
FKBP9P1	1
Sep-14	1
ZNF713	26.02640286
MRPS17	24.09852116
GBAS	213.0309271
PSPH	11.56729016
CCT6A	598.6072657
SNORA15	1
SUMF2	245.8049159
PHKG1	5.783645079
CHCHD2	448.2324936
NUPR1L	1
LOC650226	1
LOC100240728	1
DKFZp434L192	1
LOC101928401	1
LOC401357	1
LOC100130849	1
ZNF479	1
GUSBP10	1
ZNF716	1
ZNF733P	1
LINC01005	1
ZNF727	1.927881693
ZNF735	1
ZNF679	1
ZNF736	513.7804712
YWHAEP1	1
ZNF680	134.9517185
LOC100128885	1
LOC641746	1
ZNF107	567.7611586
MIR6839	1
ZNF138	146.5190087
ZNF273	89.64649872
ZNF117	948.5177929
ERV3-1	481.9704232
CCT6P3	66.51191841
ZNF92	171.5814707
LOC441242	13.49517185
INTS4P2	9.639408465
CCT6P1	66.51191841
SNORA22	1.927881693
VKORC1L1	180.2569383
GUSB	162.9060031
ASL	91.57438042
CRCP	234.2376257
TPST1	35.66581132
LINC00174	8.675467618
GS1-124K5.11	67.47585925
KCTD7	248.6967384
LOC100996437	4.819704232
RABGEF1	252.5525018
GTF2IRD1P1	1
TMEM248	751.8738603
SBDS	123.3844284
TYW1	167.7257073
PMS2P4	20.24275778
STAG3L4	46.26916063
LINC01372	6.747585925
LOC102723427	1
LOC100507468	1
AUTS2	37.59369301
WBSCR17	1
CALN1	1.927881693
TYW1B	51.08886486
SBDSP1	84.82679449
SPDYE7P	1
POM121	71.33162264
NSUN5P2	1
LOC541473	1
STAG3L1	10.60334931
STAG3L3	1
PMS2P5	7.711526772
SPDYE8P	1
GTF2IP4	1
GTF2IP1	1
NCF1B	186.0405834
NSUN5	88.68255788
TRIM50	1
FKBP6	1
FZD9	1
BAZ1B	534.023229
BCL7B	64.58403671
TBL2	120.4926058
MLXIPL	1
VPS37D	1
DNAJC30	10.60334931
WBSCR22	81.93497195
STX1A	8.675467618
MIR4284	1
ABHD11-AS1	1
ABHD11	23.13458032
CLDN3	1
CLDN4	1
WBSCR27	2.891822539
WBSCR28	1
ELN	1
LIMK1	50.12492402
EIF4H	1056.479168
MIR590	9.639408465
LAT2	853.0876491
RFC2	119.528665
CLIP2	44.34127894
GTF2IRD1	1.927881693
GTF2I	122.4204875
LOC101926943	3.855763386
NCF1	534.9871698
GTF2IRD2	21.20669862
STAG3L2	41.4494564
WBSCR16	66.51191841
NCF1C	170.6175298
GATSL2	6.747585925
NSUN5P1	34.70187047
POM121C	97.3580255
SPDYE5	13.49517185
PMS2P3	55.9085691
HIP1	449.1964345
CCL26	1
CCL24	1
RHBDD2	33.73792963
POR	228.4539806
MIR4651	1.927881693
SNORA14A	2.891822539
TMEM120A	152.3026537
STYXL1	86.75467618
MDH2	113.7450199
SRRM3	1
HSPB1	5.783645079
YWHAG	605.3548516
SSC4D	3.855763386
ZP3	1
DTX2	26.9903437
FDPSP2	25.06246201
UPK3B	6.747585925
LOC100133091	29.88216624
POMZP3	18.31487608
DTX2P1-UPK3BP1-PMS2P11	16.38699439
PMS2P9	12.531231
CCDC146	119.528665
FGL2	7115.811329
GSAP	567.7611586
LOC101927243	7.711526772
PTPN12	673.7946517
APTR	32.77398878
RSBN1L	507.0328853
TMEM60	95.4301438
PHTF2	445.3406711
MAGI2	2.891822539
RPL13AP17	1
MAGI2-AS2	1
MAGI2-AS3	74.22344518
GNAI1	8.675467618
LOC101927269	1
GNAT3	1
CD36	2649.873387
SEMA3C	115.6729016
LOC100128317	1
HGF	128.2041326
CACNA2D1	1.927881693
LOC101927356	1
PCLO	1.927881693
SEMA3E	1
SEMA3A	5.783645079
LOC101927378	1
SEMA3D	2.891822539
GRM3	4.819704232
KIAA1324L	48.19704232
DMTF1	969.7244916
TMEM243	188.9324059
TP53TG1	24.09852116
CROT	73.25950433
ABCB4	41.4494564
ABCB1	65.54797756
RUNDC3B	13.49517185
SLC25A40	289.1822539
DBF4	114.7089607
ADAM22	81.93497195
SRI	250.6246201
LOC102723885	6.747585925
STEAP4	3993.606927
ZNF804B	1
C7orf62	1
STEAP2-AS1	1
DPY19L2P4	1
STEAP1	1
STEAP2	1
CFAP69	1.927881693
LOC101927446	1
GTPBP10	266.0476736
LOC101409256	4.819704232
CLDN12	12.531231
CDK14	274.7231412
FZD1	21.20669862
MTERF1	139.7714227
AKAP9	1357.228712
CYP51A1	139.7714227
CYP51A1-AS1	1
LRRD1	1
KRIT1	433.7733809
ANKIB1	539.806874
GATAD1	170.6175298
PEX1	254.4803835
RBM48	135.9156594
MGC16142	16.38699439
FAM133B	13.49517185
CDK6	625.5976094
LOC101927497	1
SAMD9	1937.521101
SAMD9L	1842.090958
HEPACAM2	36.62975217
VPS50	398.1075696
CALCR	1
TFPI2	1
GNGT1	1
GNG11	398.1075696
BET1	159.0502397
COL1A2	1.927881693
CASD1	297.8577216
SGCE	19.27881693
PEG10	7.711526772
PPP1R9A	16.38699439
PON1	1
PON3	1
PON2	51.08886486
ASB4	1
PDK4	389.432102
DYNC1I1	7.711526772
SLC25A13	127.2401917
MIR591	4.819704232
C7orf76	2.891822539
LOC100506136	10.60334931
SHFM1	47.23310148
DLX6-AS1	1
DLX6	1
DLX5	1
SDHAF3	66.51191841
TAC1	1
ASNS	82.8989128
MIR5692A1	1
MGC72080	22.17063947
OCM2	1
LMTK2	325.8120061
BHLHA15	1
TECPR1	351.838409
BRI3	212.0669862
BAIAP2L1	57.83645079
NPTX2	1
TMEM130	1
TRRAP	674.7585925
MIR3609	139.7714227
LOC101927550	53.01674656
SMURF1	232.309744
KPNA7	1
MYH16	1
ARPC1A	184.1127017
ARPC1B	2212.244243
PDAP1	198.5718144
BUD31	88.68255788
PTCD1	1
CPSF4	58.80039164
ATP5J2	19.27881693
ZNF789	74.22344518
ZNF394	428.9536767
ZKSCAN5	144.591127
FAM200A	42.41339725
ZNF655	858.8712942
GS1-259H13.2	1.927881693
ZSCAN25	142.6632453
CYP3A5	56.87250994
CYP3A7-CYP3A51P	1
CYP3A7	1
CYP3A4	3.855763386
CYP3A43	1
OR2AE1	1.927881693
TRIM4	238.0933891
GJC3	2.891822539
AZGP1	1
AZGP1P1	1
ZKSCAN1	634.273077
ZSCAN21	16.38699439
ZNF3	174.4732932
COPS6	110.8531973
MCM7	193.7521101
MIR25	1.927881693
MIR93	1.927881693
MIR106B	1
AP4M1	11.56729016
TAF6	24.09852116
CNPY4	50.12492402
MBLAC1	3.855763386
LAMTOR4	336.4153554
C7orf43	125.31231
GAL3ST4	3.855763386
GPC2	10.60334931
STAG3	20.24275778
GATS	56.87250994
PVRIG	68.4398001
SPDYE3	5.783645079
PMS2P1	20.24275778
STAG3L5P-PVRIG2P-PILRB	54.94462825
STAG3L5P	6.747585925
MIR6840	1
PILRB	2.891822539
PILRA	105.0695523
ZCWPW1	66.51191841
MEPCE	161.9420622
PPP1R35	45.30521978
C7orf61	12.531231
TSC22D4	160.9781214
NYAP1	1
AGFG2	56.87250994
SAP25	14.4591127
LRCH4	314.244716
FBXO24	1.927881693
PCOLCE-AS1	1
PCOLCE	2.891822539
MOSPD3	5.783645079
TFR2	26.02640286
ACTL6B	1
GNB2	729.7032208
GIGYF1	172.5454115
POP7	38.55763386
EPO	1
ZAN	1.927881693
EPHB4	37.59369301
SLC12A9	500.2852993
TRIP6	24.09852116
SRRT	68.4398001
UFSP1	8.675467618
ACHE	4.819704232
MUC3A	9.639408465
MUC12	4.819704232
LOC102724094	2.891822539
MUC17	1.927881693
TRIM56	279.5428455
SERPINE1	9.639408465
AP1S1	32.77398878
MIR4653	1
VGF	1
NAT16	1
MOGAT3	1
PLOD3	39.52157471
ZNHIT1	137.843541
CLDN15	24.09852116
FIS1	505.1050036
LOC101927746	1
IFT22	9.639408465
COL26A1	1
LINC01007	1
MYL10	1
CUX1	345.090823
SH2B2	31.81004793
MIR4285	1.927881693
SPDYE6	7.711526772
LOC100289561	1
PRKRIP1	2.891822539
MIR548O	1.927881693
ORAI2	659.335539
ALKBH4	36.62975217
LRWD1	49.16098317
MIR5090	1
MIR4467	2.891822539
POLR2J	116.6368424
RASA4B	8.675467618
POLR2J3	23.13458032
RASA4	9.639408465
POLR2J2	1.927881693
UPK3BL	1
FAM185A	80.00709026
FBXL13	156.1584171
LRRC17	17.35093524
ARMC10	148.4468904
NAPEPLD	110.8531973
RPL19P12	7.711526772
DPY19L2P2	38.55763386
PMPCB	371.1172259
DNAJC2	106.997434
PSMC2	253.5164426
SLC26A5	7.711526772
LOC101927870	1.927881693
RELN	4.819704232
ORC5	131.0959551
LHFPL3	1
LHFPL3-AS1	1.927881693
LHFPL3-AS2	2.891822539
LINC01004	366.2975217
KMT2E-AS1	246.7688567
KMT2E	1469.04585
SRPK2	710.4244039
PUS7	53.9806874
RINT1	102.1777297
EFCAB10	3.855763386
ATXN7L1	80.00709026
CDHR3	8.675467618
SYPL1	215.9227496
NAMPT	25256.21412
CCDC71L	357.622054
PIK3CG	1524.954419
PRKAR2B	1447.839151
HBP1	1196.25059
COG5	528.2395839
GPR22	105.0695523
DUS4L	26.02640286
BCAP29	187.9684651
SLC26A4-AS1	1.927881693
SLC26A4	2.891822539
CBLL1	176.4011749
SLC26A3	15.42305354
DLD	338.3432371
LAMB1	64.58403671
LAMB4	2.891822539
NRCAM	9.639408465
PNPLA8	586.0760347
THAP5	409.6748598
DNAJB9	177.3651158
C7orf66	1
EIF3IP1	1
IMMP2L	42.41339725
LRRN3	48.19704232
DOCK4	496.4295359
DOCK4-AS1	35.66581132
ZNF277	189.8963468
IFRD1	803.926666
LSMEM1	58.80039164
LOC100996249	1
LOC101928012	1
TMEM168	425.0979133
C7orf60	354.7302315
HRAT17	1
GPR85	5.783645079
LINC00998	39.52157471
PPP1R3A	1
FOXP2	1.927881693
MDFIC	823.2054829
LINC01393	1
LINC01392	1
TFEC	687.2898235
TES	1058.407049
LOC102724434	1
CAV2	26.9903437
CAV1	1
LINC01510	1
MET	1
CAPZA2	1592.430278
ST7-AS1	3.855763386
ST7	38.55763386
ST7-OT4	14.4591127
MIR6132	1
ST7-AS2	4.819704232
ST7-OT3	1
WNT2	1
ASZ1	1
CFTR	1
CTTNBP2	4.819704232
LSM8	561.9775135
ANKRD7	1
LVCAT5	1
KCND2	1
TSPAN12	1
ING3	249.6606792
CPED1	178.3290566
WNT16	15.42305354
FAM3C	138.8074819
PTPRZ1	1
AASS	39.52157471
FEZF1	1
FEZF1-AS1	1
CADPS2	2.891822539
RNF133	1
RNF148	1
TAS2R16	1
SLC13A1	1
IQUB	1
NDUFA5	172.5454115
ASB15	4.819704232
LOC102724555	1
LMOD2	1
WASL	136.8796002
HYALP1	1.927881693
HYAL4	10.60334931
SPAM1	1
TMEM229A	1
LOC101928211	1
GPR37	1
C7orf77	1
POT1	196.6439327
POT1-AS1	5.783645079
LOC101928283	1
LOC101928254	1
GRM8	1.927881693
LOC101928333	1
ZNF800	653.5518939
LOC100506682	1
GCC1	394.2518062
ARF5	185.0766425
FSCN3	2.891822539
PAX4	1.927881693
SND1	843.4482407
SND1-IT1	100.249848
LRRC4	291.1101356
MIR593	1
LEP	2.891822539
MGC27345	30.84610709
RBM28	87.71861703
PRRT4	2.891822539
IMPDH1	398.1075696
HILPDA	13.49517185
METTL2B	96.39408465
LINC01000	264.1197919
FAM71F2	10.60334931
FAM71F1	1.927881693
CALU	287.2543723
OPN1SW	1.927881693
CCDC136	26.9903437
FLNC	5.783645079
ATP6V1F	49.16098317
LOC100130705	4.819704232
KCP	4.819704232
IRF5	159.0502397
TNPO3	714.2801672
TPI1P2	2.891822539
LOC407835	2.891822539
TSPAN33	153.2665946
SMO	1
AHCYL2	134.9517185
STRIP2	14.4591127
SMKR1	1.927881693
NRF1	178.3290566
MIR96	1
MIR183	1
UBE2H	1994.393611
ZC3HC1	62.65615502
KLHDC10	379.7926935
TMEM209	83.86285364
SSMEM1	1
CPA2	1
CPA4	1
CPA5	2.891822539
CPA1	1
CEP41	36.62975217
MEST	36.62975217
MESTIT1	1
MIR335	1
COPG2	70.36768179
TSGA13	1
KLF14	1
MIR29A	4.819704232
MIR29B1	1.927881693
LINC-PINT	1127.81079
LOC100506860	166.7617664
MKLN1	1984.754203
MKLN1-AS	11.56729016
PODXL	65.54797756
LOC101928782	1
PLXNA4	26.9903437
FLJ40288	1
CHCHD3	150.3747721
EXOC4	572.5808628
MIR6133	1
LOC101928861	7.711526772
LRGUK	3.855763386
SLC35B4	183.1487608
AKR1B1	145.5550678
AKR1B10	1
AKR1B15	1
BPGM	2385.753595
CALD1	80.97103111
AGBL3	22.17063947
C7orf49	217.8506313
TMEM140	883.9337562
WDR91	122.4204875
MIR6509	1
STRA8	1
CNOT4	207.247282
NUP205	584.148153
C7orf73	426.0618541
SLC13A4	26.9903437
FAM180A	1
CHRM2	1
LOC349160	1
PTN	1
DGKI	1.927881693
CREB3L2	132.059896
LOC100130880	4.819704232
AKR1D1	1
TRIM24	194.716051
SVOPL	1
ATP6V0A4	1
TMEM213	1
KIAA1549	1.927881693
ZC3HAV1L	23.13458032
ZC3HAV1	1975.114794
TTC26	71.33162264
UBN2	642.9485446
LUC7L2	47.23310148
C7orf55	3.855763386
LOC100129148	1
KLRG2	1
CLEC2L	5.783645079
HIPK2	315.2086568
TBXAS1	1603.033628
PARP12	343.1629414
KDM7A	2067.653116
JHDM1D-AS1	129.1680734
SLC37A3	300.7495441
RAB19	1.927881693
MKRN1	16073.71362
DENND2A	1
ADCK2	60.72827333
NDUFB2-AS1	3.855763386
NDUFB2	59.76433248
BRAF	171.5814707
MRPS33	36.62975217
TMEM178B	5.783645079
AGK	233.2736849
KIAA1147	858.8712942
WEE2-AS1	4.819704232
WEE2	3.855763386
SSBP1	227.4900398
TAS2R3	19.27881693
TAS2R4	28.91822539
TAS2R5	7.711526772
PRSS37	1
OR9A4	1.927881693
CLEC5A	47.23310148
TAS2R38	1
MGAM	1656.050374
MGAM2	159.0502397
MOXD2P	3.855763386
PRSS58	1
TRY2P	1
MTRNR2L6	4.819704232
PRSS1	1.927881693
PRSS3P2	2.891822539
EPHB6	63.62009587
TRPV6	2.891822539
TRPV5	9.639408465
C7orf34	4.819704232
KEL	96.39408465
OR9A2	5.783645079
OR6V1	1
OR6W1P	2.891822539
PIP	1
TAS2R39	8.675467618
TAS2R40	77.11526772
GSTK1	787.5396716
TMEM139	2.891822539
CASP2	240.9852116
CLCN1	6.747585925
FAM131B	13.49517185
ZYX	234.2376257
EPHA1	63.62009587
EPHA1-AS1	54.94462825
TAS2R60	12.531231
TAS2R41	4.819704232
CTAGE15	1
TCAF2	37.59369301
TCAF2P1	3.855763386
CTAGE6	3.855763386
LOC154761	1.927881693
TCAF1	46.26916063
OR2F2	1
OR2F1	1
OR6B1	1
OR2A5	1
OR2A25	1
OR2A12	1
OR2A2	1
OR2A14	1
CTAGE4	1
ARHGEF35	1
OR2A1-AS1	9.639408465
OR2A9P	1
OR2A7	1
ARHGEF34P	1
CTAGE8	1
ARHGEF5	9.639408465
NOBOX	1
TPK1	232.309744
CNTNAP2	31.81004793
LOC101928700	1
MIR548I4	1
MIR548T	1
C7orf33	1
CUL1	452.088257
EZH2	60.72827333
GHET1	1
PDIA4	212.0669862
ZNF786	67.47585925
ZNF425	9.639408465
ZNF398	213.9948679
ZNF282	72.29556349
ZNF212	69.40374095
ZNF783	75.18738603
LOC155060	18.31487608
ZNF777	7.711526772
ZNF746	286.2904314
ZNF767P	198.5718144
KRBA1	25.06246201
ZNF467	58.80039164
SSPO	17.35093524
ZNF862	196.6439327
ATP6V0E2-AS1	26.02640286
ATP6V0E2	61.69221418
ACTR3C	23.13458032
LRRC61	3.855763386
ZBED6CL	37.59369301
RARRES2	1
REPIN1	71.33162264
ZNF775	13.49517185
LOC728743	33.73792963
LINC00996	7.711526772
GIMAP8	823.2054829
GIMAP7	615.9582009
GIMAP4	3579.112363
GIMAP6	1764.97569
GIMAP2	678.6143559
GIMAP1	370.1532851
GIMAP5	1
TMEM176B	7.711526772
TMEM176A	4.819704232
AOC1	1
KCNH2	10.60334931
NOS3	2.891822539
ATG9B	3.855763386
ABCB8	42.41339725
ASIC3	4.819704232
CDK5	32.77398878
SLC4A2	73.25950433
FASTK	83.86285364
TMUB1	31.81004793
AGAP3	49.16098317
GBX1	1
ASB10	1
IQCA1L	1.927881693
ABCF2	113.7450199
CHPF2	228.4539806
SMARCD3	120.4926058
NUB1	473.2949556
WDR86	7.711526772
WDR86-AS1	20.24275778
CRYGN	2.891822539
MIR3907	1
RHEB	196.6439327
PRKAG2	160.0141805
PRKAG2-AS1	1.927881693
GALNTL5	1
GALNT11	231.3458032
KMT2C	2791.572691
FABP5P3	1
LINC01003	45.30521978
XRCC2	10.60334931
ACTR3B	31.81004793
LINC01287	1
DPP6	1
PAXIP1-AS2	48.19704232
PAXIP1	105.0695523
PAXIP1-AS1	22.17063947
HTR5A-AS1	1
HTR5A	1
INSIG1	575.4726854
BLACE	1
EN2	1
CNPY1	1
LOC100506302	31.81004793
RBM33	1097.928624
SHH	1
LOC389602	1
LOC285889	1
LINC01006	1
LINC00244	1
C7orf13	2.891822539
RNF32	25.06246201
LMBR1	450.1603753
NOM1	120.4926058
MNX1	1
MNX1-AS1	1
UBE3C	746.0902152
DNAJB6	452.088257
LOC101927914	1
PTPRN2	37.59369301
LOC100506585	41.4494564
MIR595	1
MIR5707	1
NCAPG2	90.61043957
ESYT2	1212.637585
WDR60	36.62975217
LINC00689	1.927881693
VIPR2	4.819704232
OR4F21	1
RPL23AP53	66.51191841
ZNF596	13.49517185
FAM87A	1
FBXO25	73.25950433
TDRP	49.16098317
ERICH1	241.9491525
ERICH1-AS1	1
LOC286083	1
DLGAP2	5.783645079
DLGAP2-AS1	1
CLN8	152.3026537
MIR3674	1
MIR596	1
ARHGEF10	26.02640286
KBTBD11-OT1	1
KBTBD11	211.1030454
MYOM2	7.711526772
LOC101927815	1.927881693
CSMD1	26.9903437
LOC100287015	11.56729016
MCPH1	254.4803835
ANGPT2	76.15132687
MCPH1-AS1	10.60334931
MIR8055	1
AGPAT5	189.8963468
XKR5	1
GS1-24F4.2	1
DEFB1	1
DEFA6	1
DEFA4	59.76433248
DEFA8P	1
DEFA9P	1
DEFA5	1
FAM66B	4.819704232
DEFB109P1B	1
USP17L1	1
USP17L4	1
ZNF705G	1
DEFB4B	1
SPAG11B	1
SPAG11A	1
DEFB4A	1
FAM66E	1
USP17L8	1
FAM86B3P	79.04314941
SGK223	24.09852116
CLDN23	7.711526772
MFHAS1	173.5093524
ERI1	232.309744
MIR4660	1.927881693
PPP1R3B	2104.282868
LOC101929128	1
LOC157273	1
TNKS	457.8719021
MIR597	1.927881693
LINC00599	1
MSRA	42.41339725
LINCR-0001	7.711526772
PRSS55	1
RP1L1	1
C8orf74	1
SOX7	1.927881693
PINX1	47.23310148
MIR1322	1
LOC101929229	1
XKR6	2.891822539
MIR598	1
MTMR9	381.7205752
SLC35G5	2.891822539
TDH	1
FAM167A-AS1	1
FAM167A	12.531231
BLK	70.36768179
LINC00208	1
GATA4	1
C8orf49	1
NEIL2	69.40374095
FDFT1	588.9678572
CTSB	3405.603011
DEFB136	1
DEFB135	1
DEFB134	1
ZNF705D	1
FAM66D	11.56729016
LOC392196	8.675467618
USP17L7	3.855763386
USP17L2	2.891822539
FAM90A2P	1
FAM86B1	4.819704232
FAM66A	1
LOC649352	1.927881693
DEFB109P1	1
FAM90A25P	1
FAM86B2	1
LOC100506990	40.48551555
LOC729732	15.42305354
LONRF1	153.2665946
LOC340357	1
LINC00681	1
KIAA1456	6.747585925
DLC1	7.711526772
C8orf48	1
SGCZ	1
TUSC3	5.783645079
MSR1	44.34127894
FGF20	1
MICU3	64.58403671
ZDHHC2	1249.267337
CNOT7	753.801742
VPS37A	264.1197919
MTMR7	64.58403671
SLC7A2	1
PDGFRL	1
MTUS1	29.88216624
MIR548V	1
FGL1	2.891822539
PCM1	1744.732932
ASAH1	2781.933283
LOC101929066	4.819704232
NAT1	52.05280571
NAT2	1
PSD3	59.76433248
LOC100128993	1
SH2D4A	11.56729016
CSGALNACT1	378.8287527
INTS10	408.7109189
LPL	6.747585925
SLC18A1	1
ATP6V1B2	3238.841244
LZTS1	1
LZTS1-AS1	1
LOC102467222	1
LOC286114	1
LOC101929172	1.927881693
GFRA2	8.675467618
DOK2	285.3264906
XPO7	1474.829495
NPM2	1.927881693
FGF17	1.927881693
DMTN	725.8474574
FAM160B2	60.72827333
NUDT18	48.19704232
HR	1.927881693
REEP4	16.38699439
LGI3	1
SFTPC	1
BMP1	10.60334931
PHYHIP	1
MIR320A	1
POLR3D	43.37733809
PIWIL2	4.819704232
SLC39A14	40.48551555
PPP3CC	321.9562427
SORBS3	9.639408465
PDLIM2	105.0695523
C8orf58	17.35093524
CCAR2	225.5621581
BIN3	166.7617664
BIN3-IT1	17.35093524
EGR3	1.927881693
PEBP4	1
LOC101929237	1
RHOBTB2	68.4398001
TNFRSF10B	488.7180092
LOC286059	47.23310148
LOC254896	152.3026537
TNFRSF10C	1904.747113
TNFRSF10D	92.53832126
TNFRSF10A	126.2762509
LOC389641	26.9903437
CHMP7	656.4437165
R3HCC1	80.00709026
LOXL2	12.531231
LOC100507156	2.891822539
ENTPD4	822.2415421
SLC25A37	12566.89682
NKX3-1	3.855763386
NKX2-6	1
STC1	1
ADAM28	293.0380173
LOC101929294	12.531231
ADAMDEC1	13.49517185
ADAM7	1.927881693
LOC101929315	1
NEFM	5.783645079
NEFL	21.20669862
DOCK5	2497.570733
MIR6876	1
GNRH1	179.2929974
KCTD9	247.7327975
CDCA2	6.747585925
EBF2	1
PPP2R2A	291.1101356
BNIP3L	14586.35289
PNMA2	5.783645079
DPYSL2	614.9942601
ADRA1A	1.927881693
STMN4	1
TRIM35	232.309744
PTK2B	633.3091361
MIR6842	1
CHRNA2	17.35093524
EPHX2	58.80039164
CLU	200.4996961
MIR6843	1
SCARA3	1
CCDC25	96.39408465
ESCO2	14.4591127
PBK	3.855763386
SCARA5	1
MIR4287	1
NUGGC	76.15132687
ELP3	224.5982172
PNOC	9.639408465
ZNF395	84.82679449
FBXO16	1
FZD3	80.97103111
MIR4288	1
EXTL3-AS1	3.855763386
EXTL3	401.963333
INTS9	93.50226211
HMBOX1	201.4636369
KIF13B	312.3168343
DUSP4	6.747585925
LINC00589	1
LOC101929450	3.855763386
LOC101929470	1.927881693
FAM183CP	1
MIR3148	1
MIR548O2	6.747585925
SARAF	2525.525018
LEPROTL1	698.8571137
MBOAT4	16.38699439
DCTN6	52.05280571
RBPMS-AS1	1
RBPMS	75.18738603
GTF2E2	165.7978256
SMIM18	4.819704232
GSR	690.1816461
UBXN8	18.31487608
PPP2CB	102.1777297
TEX15	1
PURG	1
WRN	218.8145722
NRG1	42.41339725
NRG1-IT1	1
FUT10	55.9085691
MAK16	131.0959551
TTI2	86.75467618
RNF122	26.9903437
DUSP26	1
LINC01288	1
UNC5D	1
LOC101929550	1
KCNU1	3.855763386
LINC01605	1
ZNF703	3.855763386
LOC101929622	1
LOC102723701	4.819704232
ERLIN2	174.4732932
LOC728024	17.35093524
PROSC	389.432102
ADGRA2	32.77398878
BRF2	57.83645079
RAB11FIP1	2585.28935
GOT1L1	1
ADRB3	1
EIF4EBP1	15.42305354
ASH2L	284.3625497
STAR	7.711526772
LSM1	80.00709026
BAG4	195.6799918
DDHD2	348.9465864
PPAPDC1B	121.4565467
WHSC1L1	1062.262813
LETM2	24.09852116
FGFR1	7.711526772
C8orf86	1
TACC1	1828.595786
PLEKHA2	856.9434125
HTRA4	8.675467618
TM2D2	103.1416706
ADAM9	414.494564
ADAM32	8.675467618
ADAM5	1
ADAM3A	1
LOC100130964	1
ADAM18	1
ADAM2	1
IDO1	38.55763386
IDO2	2.891822539
C8orf4	1
ZMAT4	4.819704232
SFRP1	1
GOLGA7	566.7972177
GINS4	5.783645079
LOC102723729	1
AGPAT6	454.0161387
NKX6-3	1
ANK1	651.6240122
KAT6A	2462.868863
AP3M2	203.3915186
PLAT	13.49517185
LOC101929897	1
IKBKB	403.8912147
POLB	177.3651158
DKK4	1
VDAC3	411.6027415
SLC20A2	66.51191841
SMIM19	54.94462825
CHRNB3	1
CHRNA6	1
THAP1	104.1056114
RNF170	124.3483692
MIR4469	1
HOOK3	935.0226211
FNTA	464.619488
POMK	96.39408465
HGSNAT	200.4996961
POTEA	1
LINC00293	1
LOC100287846	1.927881693
SPIDR	448.2324936
CEBPD	427.9897358
PRKDC	1915.350462
MCM4	111.8171382
UBE2V2	96.39408465
LOC101929268	1
LOC101929217	1
EFCAB1	1
SNAI2	1
C8orf22	1
SNTG1	1
PXDNL	2.891822539
PCMTD1	2111.994395
ST18	3.855763386
FAM150A	1
RB1CC1	1505.675602
NPBWR1	1
OPRK1	1
ATP6V1H	223.6342764
RGS20	5.783645079
TCEA1	753.801742
LYPLA1	779.8281448
MRPL15	58.80039164
SOX17	1
RP1	1
XKR4	1
SBF1P1	1.927881693
TMEM68	94.46620296
TGS1	236.1655074
LYN	3687.073738
RPS20	2036.807009
SNORD54	2.891822539
MOS	1
PLAG1	123.3844284
CHCHD7	174.4732932
SDR16C5	1
SDR16C6P	1
PENK	1
LOC101929415	13.49517185
LINC00968	14.4591127
IMPAD1	475.2228373
LINC01606	1
LOC286177	1
LINC00588	1
LOC101929488	1
LINC01602	1
FAM110B	4.819704232
LOC101929528	1
UBXN2B	905.1404549
CYP7A1	1
SDCBP	5582.181442
NSMAF	590.8957389
TOX	32.77398878
CA8	11.56729016
LINC01301	1
